1,8,1313694331.7,1313694323.3,0.04
1,8,1313694340.2,1313694340.2,0
1,8,1313694340.3,1313694318.9,0.04
1,8,1313694361.8,1313694361.8,0
1,8,1313694361.9,1313694353.8,0.08
1,8,1313694370.1,1313694370,0
1,8,1313694370.3,1313694360.2,0.04
1,8,1313694380.5,1313694380.5,0
1,8,1313694380.6,1313694370.6,0.28
1,8,1313694390.7,1313694390.7,0.6
1,8,1313694390.8,1313694390.8,2.68
1,8,1313694390.9,1313694390.9,6.72
1,8,1313694391,1313694391,10.4
1,8,1313694391.1,1313694391.1,13.28
1,8,1313694391.2,1313694391.2,15.8
1,8,1313694391.3,1313694391.3,17.92
1,8,1313694391.4,1313694391.4,19.72
1,8,1313694391.5,1313694391.5,21.2
1,8,1313694391.6,1313694391.6,22.44
1,8,1313694391.7,1313694391.7,23.44
1,8,1313694391.8,1313694391.8,24.08
1,8,1313694391.9,1313694391.9,24.6
1,8,1313694392,1313694392,24.96
1,8,1313694392.1,1313694392.1,25.2
1,8,1313694392.2,1313694392.2,25.44
1,8,1313694392.3,1313694392.3,25.48
1,8,1313694392.4,1313694392.4,25.52
1,8,1313694392.5,1313694392.5,25.6
1,8,1313694392.6,1313694392.6,25.64
1,8,1313694392.7,1313694392.7,25.72
1,8,1313694392.8,1313694392.8,25.76
1,8,1313694392.9,1313694392.1,25.68
1,8,1313694393.8,1313694393.8,25.72
1,8,1313694393.9,1313694393.9,25.76
1,8,1313694394,1313694392.8,25.72
1,8,1313694395.3,1313694395.3,25.64
1,8,1313694395.4,1313694395.3,25.72
1,8,1313694395.6,1313694395.6,25.6
1,8,1313694395.7,1313694395.7,25.72
1,8,1313694395.8,1313694395.8,25.76
1,8,1313694395.9,1313694395.9,25.6
1,8,1313694396,1313694396,23.68
1,8,1313694396.1,1313694396.1,21.64
1,8,1313694396.2,1313694396.2,20.16
1,8,1313694396.3,1313694396.3,19.2
1,8,1313694396.4,1313694396.4,18.48
1,8,1313694396.5,1313694396.5,17.92
1,8,1313694396.6,1313694396.6,17.52
1,8,1313694396.7,1313694396.7,17.28
1,8,1313694396.8,1313694396.8,17.08
1,8,1313694396.9,1313694396.9,16.92
1,8,1313694397,1313694397,16.84
1,8,1313694397.1,1313694397.1,16.72
1,8,1313694397.2,1313694397.2,16.68
1,8,1313694397.3,1313694395.4,16.72
1,8,1313694399.3,1313694399.3,16.68
1,8,1313694399.4,1313694398,16.72
1,8,1313694400.9,1313694400.9,16.68
1,8,1313694401,1313694400.8,16.72
1,8,1313694401.3,1313694401.3,16.68
1,8,1313694401.4,1313694398.4,16.72
1,8,1313694404.5,1313694404.5,16.68
1,8,1313694404.6,1313694404.1,16.72
1,8,1313694405.2,1313694405.2,16.68
1,8,1313694405.3,1313694401.7,16.72
1,8,1313694409,1313694409,16.68
1,8,1313694409.1,1313694390.1,16.72
1,8,1313694428.2,1313694428.2,16.68
1,8,1313694428.3,1313694427.2,16.72
1,8,1313694429.5,1313694429.5,16.68
1,8,1313694429.6,1313694418.5,16.6
1,8,1313694440.8,1313694440.8,16.64
1,8,1313694440.9,1313694440.9,17.6
1,8,1313694441,1313694441,18.88
1,8,1313694441.1,1313694441.1,18.44
1,8,1313694441.2,1313694441.2,17.92
1,8,1313694441.3,1313694441.3,17.56
1,8,1313694441.4,1313694441.4,17.36
1,8,1313694441.5,1313694441.5,17.12
1,8,1313694441.6,1313694441.6,17
1,8,1313694441.7,1313694441.7,16.96
1,8,1313694441.8,1313694441.8,16.84
1,8,1313694441.9,1313694441.9,16.96
1,8,1313694442,1313694441.9,16.76
1,8,1313694442.2,1313694442.2,16.96
1,8,1313694442.3,1313694442.3,17.52
1,8,1313694442.4,1313694442.4,19.88
1,8,1313694442.5,1313694442.5,20.4
1,8,1313694442.6,1313694442.6,19.48
1,8,1313694442.7,1313694442.7,18.6
1,8,1313694442.8,1313694442.8,18.04
